len(train_data) 70484
len(valid_data) 7832
len(test_data) 33541
len(vocab) 240055
Train started!
##############################
=================================
******************************
loss 2.99  [learning] epoch 0>> 46.22% completed in 290.52 (sec) <<
loss 2.56  [learning] epoch 0>> 46.24% completed in 290.66 (sec) <<
loss 2.36  [learning] epoch 0>> 46.26% completed in 290.77 (sec) <<
loss 4.16  [learning] epoch 0>> 46.29% completed in 290.86 (sec) <<
loss 3.65  [learning] epoch 0>> 46.31% completed in 291.02 (sec) <<
loss 1.95  [learning] epoch 0>> 46.33% completed in 291.14 (sec) <<
loss 2.81  [learning] epoch 0>> 46.35% completed in 291.28 (sec) <<
loss 3.02  [learning] epoch 0>> 46.38% completed in 291.47 (sec) <<
loss 2.21  [learning] epoch 0>> 46.40% completed in 291.63 (sec) <<
loss 3.28  [learning] epoch 0>> 46.42% completed in 291.78 (sec) <<
loss 3.01  [learning] epoch 0>> 46.44% completed in 291.87 (sec) <<
loss 3.19  [learning] epoch 0>> 46.47% completed in 292.01 (sec) <<
loss 2.23  [learning] epoch 0>> 46.49% completed in 292.13 (sec) <<
loss 4.25  [learning] epoch 0>> 46.51% completed in 292.26 (sec) <<
loss 2.22  [learning] epoch 0>> 46.54% completed in 292.46 (sec) <<
loss 2.81  [learning] epoch 0>> 46.56% completed in 292.66 (sec) <<
loss 2.07  [learning] epoch 0>> 46.58% completed in 292.77 (sec) <<
loss 2.65  [learning] epoch 0>> 46.60% completed in 292.88 (sec) <<
loss 2.86  [learning] epoch 0>> 46.63% completed in 292.99 (sec) <<
loss 2.30  [learning] epoch 0>> 46.65% completed in 293.13 (sec) <<
loss 2.58  [learning] epoch 0>> 46.67% completed in 293.31 (sec) <<
loss 2.94  [learning] epoch 0>> 46.69% completed in 293.46 (sec) <<
loss 2.68  [learning] epoch 0>> 46.72% completed in 293.59 (sec) <<
loss 2.70  [learning] epoch 0>> 46.74% completed in 293.67 (sec) <<
loss 3.88  [learning] epoch 0>> 46.76% completed in 293.76 (sec) <<
loss 2.50  [learning] epoch 0>> 46.79% completed in 293.91 (sec) <<
loss 3.60  [learning] epoch 0>> 46.81% completed in 293.98 (sec) <<
loss 2.75  [learning] epoch 0>> 46.83% completed in 294.08 (sec) <<
loss 2.77  [learning] epoch 0>> 46.85% completed in 294.20 (sec) <<
loss 2.74  [learning] epoch 0>> 46.88% completed in 294.31 (sec) <<
loss 3.12  [learning] epoch 0>> 46.90% completed in 294.47 (sec) <<
loss 2.23  [learning] epoch 0>> 46.92% completed in 294.60 (sec) <<
loss 2.59  [learning] epoch 0>> 46.94% completed in 294.73 (sec) <<
loss 3.73  [learning] epoch 0>> 46.97% completed in 294.92 (sec) <<
loss 1.83  [learning] epoch 0>> 46.99% completed in 295.15 (sec) <<
loss 2.12  [learning] epoch 0>> 47.01% completed in 295.26 (sec) <<
loss 3.50  [learning] epoch 0>> 47.03% completed in 295.37 (sec) <<
loss 3.78  [learning] epoch 0>> 47.06% completed in 295.48 (sec) <<
loss 2.51  [learning] epoch 0>> 47.08% completed in 295.59 (sec) <<
loss 3.94  [learning] epoch 0>> 47.10% completed in 295.68 (sec) <<
loss 2.80  [learning] epoch 0>> 47.13% completed in 295.84 (sec) <<
loss 1.74  [learning] epoch 0>> 47.15% completed in 295.96 (sec) <<
loss 4.18  [learning] epoch 0>> 47.17% completed in 296.17 (sec) <<
loss 4.42  [learning] epoch 0>> 47.19% completed in 296.29 (sec) <<
loss 4.56  [learning] epoch 0>> 47.22% completed in 296.40 (sec) <<
loss 2.64  [learning] epoch 0>> 47.24% completed in 296.59 (sec) <<
loss 2.09  [learning] epoch 0>> 47.26% completed in 296.71 (sec) <<
loss 2.81  [learning] epoch 0>> 47.28% completed in 296.85 (sec) <<
loss 2.37  [learning] epoch 0>> 47.31% completed in 296.94 (sec) <<
loss 3.87  [learning] epoch 0>> 47.33% completed in 297.06 (sec) <<
loss 3.42  [learning] epoch 0>> 47.35% completed in 297.18 (sec) <<
loss 4.80  [learning] epoch 0>> 47.38% completed in 297.30 (sec) <<
loss 2.33  [learning] epoch 0>> 47.40% completed in 297.43 (sec) <<
loss 4.25  [learning] epoch 0>> 47.42% completed in 297.60 (sec) <<
loss 3.03  [learning] epoch 0>> 47.44% completed in 297.71 (sec) <<
loss 4.10  [learning] epoch 0>> 47.47% completed in 297.84 (sec) <<
loss 2.33  [learning] epoch 0>> 47.49% completed in 297.97 (sec) <<
loss 3.31  [learning] epoch 0>> 47.51% completed in 298.08 (sec) <<
loss 2.60  [learning] epoch 0>> 47.53% completed in 298.24 (sec) <<
loss 2.71  [learning] epoch 0>> 47.56% completed in 298.35 (sec) <<
loss 3.06  [learning] epoch 0>> 47.58% completed in 298.49 (sec) <<
loss 3.63  [learning] epoch 0>> 47.60% completed in 298.67 (sec) <<
loss 4.25  [learning] epoch 0>> 47.62% completed in 298.79 (sec) <<
loss 2.59  [learning] epoch 0>> 47.65% completed in 298.95 (sec) <<
loss 2.64  [learning] epoch 0>> 47.67% completed in 299.05 (sec) <<
loss 2.38  [learning] epoch 0>> 47.69% completed in 299.18 (sec) <<
loss 3.78  [learning] epoch 0>> 47.72% completed in 299.34 (sec) <<
loss 2.10  [learning] epoch 0>> 47.74% completed in 299.43 (sec) <<
loss 2.77  [learning] epoch 0>> 47.76% completed in 299.58 (sec) <<
loss 3.04  [learning] epoch 0>> 47.78% completed in 299.70 (sec) <<
loss 2.45  [learning] epoch 0>> 47.81% completed in 299.87 (sec) <<
loss 3.16  [learning] epoch 0>> 47.83% completed in 299.96 (sec) <<
loss 4.52  [learning] epoch 0>> 47.85% completed in 300.08 (sec) <<
loss 2.39  [learning] epoch 0>> 47.87% completed in 300.19 (sec) <<
loss 3.38  [learning] epoch 0>> 47.90% completed in 300.32 (sec) <<
loss 3.11  [learning] epoch 0>> 47.92% completed in 300.45 (sec) <<
loss 3.34  [learning] epoch 0>> 47.94% completed in 300.60 (sec) <<
loss 4.49  [learning] epoch 0>> 47.97% completed in 300.75 (sec) <<
loss 3.28  [learning] epoch 0>> 47.99% completed in 300.92 (sec) <<
loss 6.22  [learning] epoch 0>> 48.01% completed in 301.04 (sec) <<
loss 2.61  [learning] epoch 0>> 48.03% completed in 301.22 (sec) <<
loss 3.58  [learning] epoch 0>> 48.06% completed in 301.35 (sec) <<
loss 2.37  [learning] epoch 0>> 48.08% completed in 301.51 (sec) <<
loss 3.60  [learning] epoch 0>> 48.10% completed in 301.64 (sec) <<
loss 1.95  [learning] epoch 0>> 48.12% completed in 301.79 (sec) <<
loss 2.33  [learning] epoch 0>> 48.15% completed in 301.92 (sec) <<
loss 5.42  [learning] epoch 0>> 48.17% completed in 302.04 (sec) <<
loss 2.23  [learning] epoch 0>> 48.19% completed in 302.18 (sec) <<
loss 2.89  [learning] epoch 0>> 48.22% completed in 302.33 (sec) <<
loss 3.56  [learning] epoch 0>> 48.24% completed in 302.45 (sec) <<
loss 3.18  [learning] epoch 0>> 48.26% completed in 302.65 (sec) <<
loss 2.77  [learning] epoch 0>> 48.28% completed in 302.74 (sec) <<
loss 3.07  [learning] epoch 0>> 48.31% completed in 302.92 (sec) <<
loss 2.28  [learning] epoch 0>> 48.33% completed in 303.04 (sec) <<
loss 2.17  [learning] epoch 0>> 48.35% completed in 303.16 (sec) <<
loss 4.04  [learning] epoch 0>> 48.37% completed in 303.32 (sec) <<
loss 2.67  [learning] epoch 0>> 48.40% completed in 303.42 (sec) <<
loss 3.61  [learning] epoch 0>> 48.42% completed in 303.61 (sec) <<
loss 3.85  [learning] epoch 0>> 48.44% completed in 303.73 (sec) <<
loss 5.27  [learning] epoch 0>> 48.46% completed in 303.87 (sec) <<
loss 3.99  [learning] epoch 0>> 48.49% completed in 304.02 (sec) <<
loss 2.74  [learning] epoch 0>> 48.51% completed in 304.17 (sec) <<
loss 3.36  [learning] epoch 0>> 48.53% completed in 304.36 (sec) <<
loss 2.93  [learning] epoch 0>> 48.56% completed in 304.52 (sec) <<
loss 4.55  [learning] epoch 0>> 48.58% completed in 304.67 (sec) <<
loss 3.14  [learning] epoch 0>> 48.60% completed in 304.82 (sec) <<
loss 3.45  [learning] epoch 0>> 48.62% completed in 304.97 (sec) <<
loss 3.25  [learning] epoch 0>> 48.65% completed in 305.08 (sec) <<
loss 3.42  [learning] epoch 0>> 48.67% completed in 305.20 (sec) <<
loss 2.89  [learning] epoch 0>> 48.69% completed in 305.35 (sec) <<
loss 3.77  [learning] epoch 0>> 48.71% completed in 305.47 (sec) <<
loss 3.05  [learning] epoch 0>> 48.74% completed in 305.64 (sec) <<
loss 5.36  [learning] epoch 0>> 48.76% completed in 305.80 (sec) <<
loss 3.65  [learning] epoch 0>> 48.78% completed in 305.95 (sec) <<
loss 3.33  [learning] epoch 0>> 48.81% completed in 306.05 (sec) <<
loss 3.24  [learning] epoch 0>> 48.83% completed in 306.19 (sec) <<
loss 2.47  [learning] epoch 0>> 48.85% completed in 306.31 (sec) <<
loss 3.96  [learning] epoch 0>> 48.87% completed in 306.48 (sec) <<
loss 3.31  [learning] epoch 0>> 48.90% completed in 306.61 (sec) <<
loss 2.60  [learning] epoch 0>> 48.92% completed in 306.77 (sec) <<
loss 3.68  [learning] epoch 0>> 48.94% completed in 306.89 (sec) <<
loss 2.81  [learning] epoch 0>> 48.96% completed in 307.00 (sec) <<
loss 3.31  [learning] epoch 0>> 48.99% completed in 307.11 (sec) <<
loss 2.47  [learning] epoch 0>> 49.01% completed in 307.22 (sec) <<
loss 2.31  [learning] epoch 0>> 49.03% completed in 307.35 (sec) <<
loss 3.08  [learning] epoch 0>> 49.06% completed in 307.49 (sec) <<
loss 3.71  [learning] epoch 0>> 49.08% completed in 307.64 (sec) <<
loss 3.55  [learning] epoch 0>> 49.10% completed in 307.80 (sec) <<
loss 2.17  [learning] epoch 0>> 49.12% completed in 307.88 (sec) <<
loss 2.58  [learning] epoch 0>> 49.15% completed in 308.00 (sec) <<
loss 2.39  [learning] epoch 0>> 49.17% completed in 308.12 (sec) <<
loss 2.07  [learning] epoch 0>> 49.19% completed in 308.25 (sec) <<
loss 2.99  [learning] epoch 0>> 49.21% completed in 308.39 (sec) <<
loss 4.32  [learning] epoch 0>> 49.24% completed in 308.53 (sec) <<
loss 2.46  [learning] epoch 0>> 49.26% completed in 308.62 (sec) <<
loss 3.11  [learning] epoch 0>> 49.28% completed in 308.74 (sec) <<
loss 2.77  [learning] epoch 0>> 49.30% completed in 308.86 (sec) <<
loss 4.85  [learning] epoch 0>> 49.33% completed in 308.95 (sec) <<
loss 3.47  [learning] epoch 0>> 49.35% completed in 309.11 (sec) <<
loss 2.16  [learning] epoch 0>> 49.37% completed in 309.20 (sec) <<
loss 3.32  [learning] epoch 0>> 49.40% completed in 309.31 (sec) <<
loss 3.14  [learning] epoch 0>> 49.42% completed in 309.43 (sec) <<
loss 2.79  [learning] epoch 0>> 49.44% completed in 309.56 (sec) <<
loss 3.99  [learning] epoch 0>> 49.46% completed in 309.67 (sec) <<
loss 3.00  [learning] epoch 0>> 49.49% completed in 309.80 (sec) <<
loss 3.48  [learning] epoch 0>> 49.51% completed in 309.93 (sec) <<
loss 3.46  [learning] epoch 0>> 49.53% completed in 310.11 (sec) <<
loss 2.96  [learning] epoch 0>> 49.55% completed in 310.22 (sec) <<
loss 3.73  [learning] epoch 0>> 49.58% completed in 310.32 (sec) <<
loss 3.42  [learning] epoch 0>> 49.60% completed in 310.49 (sec) <<
loss 4.37  [learning] epoch 0>> 49.62% completed in 310.60 (sec) <<
loss 2.54  [learning] epoch 0>> 49.65% completed in 310.70 (sec) <<
loss 2.57  [learning] epoch 0>> 49.67% completed in 310.83 (sec) <<
loss 3.57  [learning] epoch 0>> 49.69% completed in 310.94 (sec) <<
loss 4.25  [learning] epoch 0>> 49.71% completed in 311.08 (sec) <<
loss 2.55  [learning] epoch 0>> 49.74% completed in 311.21 (sec) <<
loss 2.84  [learning] epoch 0>> 49.76% completed in 311.30 (sec) <<
loss 4.99  [learning] epoch 0>> 49.78% completed in 311.45 (sec) <<
loss 2.61  [learning] epoch 0>> 49.80% completed in 311.59 (sec) <<
loss 3.31  [learning] epoch 0>> 49.83% completed in 311.72 (sec) <<
loss 2.97  [learning] epoch 0>> 49.85% completed in 311.87 (sec) <<
loss 2.08  [learning] epoch 0>> 49.87% completed in 311.99 (sec) <<
loss 2.30  [learning] epoch 0>> 49.90% completed in 312.09 (sec) <<
loss 3.40  [learning] epoch 0>> 49.92% completed in 312.25 (sec) <<
loss 2.73  [learning] epoch 0>> 49.94% completed in 312.39 (sec) <<
loss 2.94  [learning] epoch 0>> 49.96% completed in 312.52 (sec) <<
loss 4.07  [learning] epoch 0>> 49.99% completed in 312.65 (sec) <<
loss 3.46  [learning] epoch 0>> 50.01% completed in 312.78 (sec) <<
loss 3.63  [learning] epoch 0>> 50.03% completed in 312.90 (sec) <<
loss 4.81  [learning] epoch 0>> 50.05% completed in 313.04 (sec) <<
loss 3.62  [learning] epoch 0>> 50.08% completed in 313.71 (sec) <<
loss 2.10  [learning] epoch 0>> 50.10% completed in 313.80 (sec) <<
loss 3.49  [learning] epoch 0>> 50.12% completed in 313.94 (sec) <<
loss 2.95  [learning] epoch 0>> 50.14% completed in 314.04 (sec) <<
loss 3.49  [learning] epoch 0>> 50.17% completed in 314.17 (sec) <<
loss 2.43  [learning] epoch 0>> 50.19% completed in 314.33 (sec) <<
loss 3.32  [learning] epoch 0>> 50.21% completed in 314.50 (sec) <<
loss 4.44  [learning] epoch 0>> 50.24% completed in 314.68 (sec) <<
loss 4.33  [learning] epoch 0>> 50.26% completed in 314.89 (sec) <<
loss 2.07  [learning] epoch 0>> 50.28% completed in 315.05 (sec) <<
loss 2.03  [learning] epoch 0>> 50.30% completed in 315.16 (sec) <<
loss 5.41  [learning] epoch 0>> 50.33% completed in 315.28 (sec) <<
loss 2.60  [learning] epoch 0>> 50.35% completed in 315.41 (sec) <<
loss 3.30  [learning] epoch 0>> 50.37% completed in 315.54 (sec) <<
loss 2.64  [learning] epoch 0>> 50.39% completed in 315.64 (sec) <<
loss 3.45  [learning] epoch 0>> 50.42% completed in 315.78 (sec) <<
loss 4.14  [learning] epoch 0>> 50.44% completed in 315.89 (sec) <<
loss 2.95  [learning] epoch 0>> 50.46% completed in 316.00 (sec) <<
loss 2.26  [learning] epoch 0>> 50.49% completed in 316.16 (sec) <<
loss 4.01  [learning] epoch 0>> 50.51% completed in 316.27 (sec) <<
loss 3.80  [learning] epoch 0>> 50.53% completed in 316.42 (sec) <<
loss 3.58  [learning] epoch 0>> 50.55% completed in 316.52 (sec) <<
loss 4.75  [learning] epoch 0>> 50.58% completed in 316.62 (sec) <<
loss 3.23  [learning] epoch 0>> 50.60% completed in 316.78 (sec) <<
loss 1.78  [learning] epoch 0>> 50.62% completed in 316.89 (sec) <<
loss 1.87  [learning] epoch 0>> 50.64% completed in 317.01 (sec) <<
loss 2.55  [learning] epoch 0>> 50.67% completed in 317.12 (sec) <<
loss 3.92  [learning] epoch 0>> 50.69% completed in 317.26 (sec) <<
loss 3.13  [learning] epoch 0>> 50.71% completed in 317.35 (sec) <<
loss 2.71  [learning] epoch 0>> 50.73% completed in 317.47 (sec) <<
loss 2.68  [learning] epoch 0>> 50.76% completed in 317.57 (sec) <<
loss 2.68  [learning] epoch 0>> 50.78% completed in 317.67 (sec) <<
loss 4.75  [learning] epoch 0>> 50.80% completed in 317.79 (sec) <<
loss 2.24  [learning] epoch 0>> 50.83% completed in 317.92 (sec) <<
loss 3.51  [learning] epoch 0>> 50.85% completed in 318.00 (sec) <<
loss 2.72  [learning] epoch 0>> 50.87% completed in 318.14 (sec) <<
loss 2.94  [learning] epoch 0>> 50.89% completed in 318.24 (sec) <<
loss 4.04  [learning] epoch 0>> 50.92% completed in 318.38 (sec) <<
loss 2.88  [learning] epoch 0>> 50.94% completed in 318.51 (sec) <<
loss 2.93  [learning] epoch 0>> 50.96% completed in 318.67 (sec) <<
loss 3.96  [learning] epoch 0>> 50.98% completed in 318.79 (sec) <<
loss 3.77  [learning] epoch 0>> 51.01% completed in 318.92 (sec) <<
loss 3.94  [learning] epoch 0>> 51.03% completed in 319.07 (sec) <<
loss 2.49  [learning] epoch 0>> 51.05% completed in 319.19 (sec) <<
loss 2.71  [learning] epoch 0>> 51.08% completed in 319.34 (sec) <<
loss 2.70  [learning] epoch 0>> 51.10% completed in 319.46 (sec) <<
loss 3.36  [learning] epoch 0>> 51.12% completed in 319.57 (sec) <<
loss 3.56  [learning] epoch 0>> 51.14% completed in 319.77 (sec) <<
loss 2.99  [learning] epoch 0>> 51.17% completed in 319.94 (sec) <<
loss 4.42  [learning] epoch 0>> 51.19% completed in 320.09 (sec) <<
loss 2.50  [learning] epoch 0>> 51.21% completed in 320.20 (sec) <<
loss 2.84  [learning] epoch 0>> 51.23% completed in 320.33 (sec) <<
loss 2.49  [learning] epoch 0>> 51.26% completed in 320.50 (sec) <<
loss 3.48  [learning] epoch 0>> 51.28% completed in 320.65 (sec) <<
loss 4.97  [learning] epoch 0>> 51.30% completed in 320.83 (sec) <<
loss 2.23  [learning] epoch 0>> 51.33% completed in 320.92 (sec) <<
loss 1.55  [learning] epoch 0>> 51.35% completed in 321.09 (sec) <<
loss 3.92  [learning] epoch 0>> 51.37% completed in 321.22 (sec) <<
loss 3.41  [learning] epoch 0>> 51.39% completed in 321.34 (sec) <<
loss 3.04  [learning] epoch 0>> 51.42% completed in 321.57 (sec) <<
loss 4.16  [learning] epoch 0>> 51.44% completed in 321.72 (sec) <<
loss 3.30  [learning] epoch 0>> 51.46% completed in 321.82 (sec) <<
loss 4.77  [learning] epoch 0>> 51.48% completed in 322.02 (sec) <<
loss 3.10  [learning] epoch 0>> 51.51% completed in 322.20 (sec) <<
loss 1.70  [learning] epoch 0>> 51.53% completed in 322.30 (sec) <<
loss 3.39  [learning] epoch 0>> 51.55% completed in 322.48 (sec) <<
loss 3.65  [learning] epoch 0>> 51.57% completed in 322.61 (sec) <<
loss 2.97  [learning] epoch 0>> 51.60% completed in 322.79 (sec) <<
loss 3.28  [learning] epoch 0>> 51.62% completed in 322.91 (sec) <<
loss 2.59  [learning] epoch 0>> 51.64% completed in 323.05 (sec) <<
loss 4.53  [learning] epoch 0>> 51.67% completed in 323.19 (sec) <<
loss 4.25  [learning] epoch 0>> 51.69% completed in 323.36 (sec) <<
loss 2.85  [learning] epoch 0>> 51.71% completed in 323.47 (sec) <<
loss 2.48  [learning] epoch 0>> 51.73% completed in 323.62 (sec) <<
loss 2.80  [learning] epoch 0>> 51.76% completed in 323.76 (sec) <<
loss 2.69  [learning] epoch 0>> 51.78% completed in 323.87 (sec) <<
loss 3.11  [learning] epoch 0>> 51.80% completed in 324.01 (sec) <<
loss 3.77  [learning] epoch 0>> 51.82% completed in 324.15 (sec) <<
loss 3.88  [learning] epoch 0>> 51.85% completed in 324.33 (sec) <<
loss 2.32  [learning] epoch 0>> 51.87% completed in 324.47 (sec) <<
loss 3.70  [learning] epoch 0>> 51.89% completed in 324.63 (sec) <<
loss 2.50  [learning] epoch 0>> 51.92% completed in 324.76 (sec) <<
loss 2.11  [learning] epoch 0>> 51.94% completed in 324.87 (sec) <<
loss 2.83  [learning] epoch 0>> 51.96% completed in 324.98 (sec) <<
loss 2.55  [learning] epoch 0>> 51.98% completed in 325.08 (sec) <<
loss 3.34  [learning] epoch 0>> 52.01% completed in 325.19 (sec) <<
loss 3.66  [learning] epoch 0>> 52.03% completed in 325.32 (sec) <<
loss 3.14  [learning] epoch 0>> 52.05% completed in 325.42 (sec) <<
loss 2.71  [learning] epoch 0>> 52.07% completed in 325.56 (sec) <<
loss 3.41  [learning] epoch 0>> 52.10% completed in 325.68 (sec) <<
loss 3.19  [learning] epoch 0>> 52.12% completed in 325.79 (sec) <<
loss 2.65  [learning] epoch 0>> 52.14% completed in 325.95 (sec) <<
loss 5.18  [learning] epoch 0>> 52.17% completed in 326.07 (sec) <<
loss 4.25  [learning] epoch 0>> 52.19% completed in 326.20 (sec) <<
loss 2.26  [learning] epoch 0>> 52.21% completed in 326.35 (sec) <<
loss 2.94  [learning] epoch 0>> 52.23% completed in 326.47 (sec) <<
loss 5.43  [learning] epoch 0>> 52.26% completed in 326.63 (sec) <<
loss 2.36  [learning] epoch 0>> 52.28% completed in 326.72 (sec) <<
loss 3.95  [learning] epoch 0>> 52.30% completed in 326.87 (sec) <<
loss 2.05  [learning] epoch 0>> 52.32% completed in 327.04 (sec) <<
loss 2.69  [learning] epoch 0>> 52.35% completed in 327.25 (sec) <<
loss 2.26  [learning] epoch 0>> 52.37% completed in 327.42 (sec) <<
loss 2.69  [learning] epoch 0>> 52.39% completed in 327.61 (sec) <<
loss 2.50  [learning] epoch 0>> 52.41% completed in 327.75 (sec) <<
loss 2.23  [learning] epoch 0>> 52.44% completed in 327.92 (sec) <<
loss 3.25  [learning] epoch 0>> 52.46% completed in 328.12 (sec) <<
loss 2.61  [learning] epoch 0>> 52.48% completed in 328.27 (sec) <<
loss 7.23  [learning] epoch 0>> 52.51% completed in 328.42 (sec) <<
loss 2.58  [learning] epoch 0>> 52.53% completed in 328.58 (sec) <<
loss 3.16  [learning] epoch 0>> 52.55% completed in 328.73 (sec) <<
loss 2.63  [learning] epoch 0>> 52.57% completed in 328.86 (sec) <<
loss 3.95  [learning] epoch 0>> 52.60% completed in 329.01 (sec) <<
loss 4.17  [learning] epoch 0>> 52.62% completed in 329.22 (sec) <<
loss 2.54  [learning] epoch 0>> 52.64% completed in 329.45 (sec) <<
loss 2.61  [learning] epoch 0>> 52.66% completed in 329.60 (sec) <<
loss 3.22  [learning] epoch 0>> 52.69% completed in 329.71 (sec) <<
loss 2.86  [learning] epoch 0>> 52.71% completed in 329.86 (sec) <<
loss 3.75  [learning] epoch 0>> 52.73% completed in 329.98 (sec) <<
loss 3.03  [learning] epoch 0>> 52.76% completed in 330.09 (sec) <<
loss 3.74  [learning] epoch 0>> 52.78% completed in 330.25 (sec) <<
loss 3.11  [learning] epoch 0>> 52.80% completed in 330.36 (sec) <<
loss 3.24  [learning] epoch 0>> 52.82% completed in 330.48 (sec) <<
loss 2.15  [learning] epoch 0>> 52.85% completed in 330.66 (sec) <<
loss 3.20  [learning] epoch 0>> 52.87% completed in 330.86 (sec) <<
loss 2.76  [learning] epoch 0>> 52.89% completed in 330.96 (sec) <<
loss 3.60  [learning] epoch 0>> 52.91% completed in 331.06 (sec) <<
loss 4.94  [learning] epoch 0>> 52.94% completed in 331.18 (sec) <<
loss 5.43  [learning] epoch 0>> 52.96% completed in 331.28 (sec) <<
loss 3.66  [learning] epoch 0>> 52.98% completed in 331.39 (sec) <<
loss 1.11  [learning] epoch 0>> 53.00% completed in 331.51 (sec) <<
loss 2.75  [learning] epoch 0>> 53.03% completed in 331.61 (sec) <<
loss 3.70  [learning] epoch 0>> 53.05% completed in 331.73 (sec) <<
loss 2.28  [learning] epoch 0>> 53.07% completed in 331.88 (sec) <<
loss 2.26  [learning] epoch 0>> 53.10% completed in 331.96 (sec) <<
loss 3.34  [learning] epoch 0>> 53.12% completed in 332.08 (sec) <<
loss 2.81  [learning] epoch 0>> 53.14% completed in 332.28 (sec) <<
loss 3.20  [learning] epoch 0>> 53.16% completed in 332.41 (sec) <<
loss 2.10  [learning] epoch 0>> 53.19% completed in 332.54 (sec) <<
loss 2.59  [learning] epoch 0>> 53.21% completed in 332.66 (sec) <<
loss 2.29  [learning] epoch 0>> 53.23% completed in 332.83 (sec) <<
loss 1.51  [learning] epoch 0>> 53.25% completed in 332.96 (sec) <<
loss 2.39  [learning] epoch 0>> 53.28% completed in 333.04 (sec) <<
loss 2.95  [learning] epoch 0>> 53.30% completed in 333.15 (sec) <<
loss 3.39  [learning] epoch 0>> 53.32% completed in 333.30 (sec) <<
loss 2.43  [learning] epoch 0>> 53.35% completed in 333.40 (sec) <<
loss 2.52  [learning] epoch 0>> 53.37% completed in 333.48 (sec) <<
loss 2.37  [learning] epoch 0>> 53.39% completed in 333.63 (sec) <<
loss 2.92  [learning] epoch 0>> 53.41% completed in 333.72 (sec) <<
loss 2.60  [learning] epoch 0>> 53.44% completed in 333.84 (sec) <<
loss 4.17  [learning] epoch 0>> 53.46% completed in 334.06 (sec) <<
loss 3.12  [learning] epoch 0>> 53.48% completed in 334.17 (sec) <<
loss 3.09  [learning] epoch 0>> 53.50% completed in 334.33 (sec) <<
loss 2.82  [learning] epoch 0>> 53.53% completed in 334.46 (sec) <<
loss 2.73  [learning] epoch 0>> 53.55% completed in 334.63 (sec) <<
loss 2.96  [learning] epoch 0>> 53.57% completed in 334.73 (sec) <<
loss 3.46  [learning] epoch 0>> 53.60% completed in 334.82 (sec) <<
loss 2.92  [learning] epoch 0>> 53.62% completed in 334.99 (sec) <<
loss 2.76  [learning] epoch 0>> 53.64% completed in 335.12 (sec) <<
loss 3.09  [learning] epoch 0>> 53.66% completed in 335.23 (sec) <<
loss 5.55  [learning] epoch 0>> 53.69% completed in 335.40 (sec) <<
loss 3.07  [learning] epoch 0>> 53.71% completed in 335.51 (sec) <<
loss 4.36  [learning] epoch 0>> 53.73% completed in 335.70 (sec) <<
loss 4.44  [learning] epoch 0>> 53.75% completed in 335.83 (sec) <<
loss 3.44  [learning] epoch 0>> 53.78% completed in 336.02 (sec) <<
loss 2.11  [learning] epoch 0>> 53.80% completed in 336.21 (sec) <<
loss 2.55  [learning] epoch 0>> 53.82% completed in 336.30 (sec) <<
loss 4.51  [learning] epoch 0>> 53.84% completed in 336.46 (sec) <<
loss 2.25  [learning] epoch 0>> 53.87% completed in 336.58 (sec) <<
loss 1.60  [learning] epoch 0>> 53.89% completed in 336.66 (sec) <<
loss 3.52  [learning] epoch 0>> 53.91% completed in 336.78 (sec) <<
loss 3.00  [learning] epoch 0>> 53.94% completed in 336.90 (sec) <<
loss 4.50  [learning] epoch 0>> 53.96% completed in 337.07 (sec) <<
loss 3.26  [learning] epoch 0>> 53.98% completed in 337.20 (sec) <<
loss 4.47  [learning] epoch 0>> 54.00% completed in 337.32 (sec) <<
loss 4.18  [learning] epoch 0>> 54.03% completed in 337.47 (sec) <<
loss 2.64  [learning] epoch 0>> 54.05% completed in 337.57 (sec) <<
loss 4.63  [learning] epoch 0>> 54.07% completed in 337.67 (sec) <<
loss 3.36  [learning] epoch 0>> 54.09% completed in 337.86 (sec) <<
loss 3.41  [learning] epoch 0>> 54.12% completed in 337.96 (sec) <<
loss 2.84  [learning] epoch 0>> 54.14% completed in 338.11 (sec) <<
loss 1.62  [learning] epoch 0>> 54.16% completed in 338.22 (sec) <<
loss 3.06  [learning] epoch 0>> 54.19% completed in 338.32 (sec) <<
loss 3.43  [learning] epoch 0>> 54.21% completed in 338.46 (sec) <<
loss 2.96  [learning] epoch 0>> 54.23% completed in 338.58 (sec) <<
loss 2.36  [learning] epoch 0>> 54.25% completed in 338.72 (sec) <<
loss 3.71  [learning] epoch 0>> 54.28% completed in 338.84 (sec) <<
loss 3.10  [learning] epoch 0>> 54.30% completed in 338.97 (sec) <<
loss 1.71  [learning] epoch 0>> 54.32% completed in 339.16 (sec) <<
loss 2.97  [learning] epoch 0>> 54.34% completed in 339.28 (sec) <<
loss 3.18  [learning] epoch 0>> 54.37% completed in 339.45 (sec) <<
loss 3.90  [learning] epoch 0>> 54.39% completed in 339.57 (sec) <<
loss 2.16  [learning] epoch 0>> 54.41% completed in 339.71 (sec) <<
loss 2.30  [learning] epoch 0>> 54.44% completed in 339.83 (sec) <<
loss 4.70  [learning] epoch 0>> 54.46% completed in 339.94 (sec) <<
loss 2.44  [learning] epoch 0>> 54.48% completed in 340.08 (sec) <<
loss 3.31  [learning] epoch 0>> 54.50% completed in 340.29 (sec) <<
